Sample,link,miRW-Imp
TCGA_GD_A3OP_11A,PIGL_PIGQ,0.11933
TCGA_GD_A3OP_11A,PIGP_PIGQ,0.14451
TCGA_GD_A3OP_11A,EXOC1_RALA,1.89129
TCGA_GD_A3OP_11A,EXOC2_RALA,1.98713
TCGA_GD_A3OP_11A,EXOC4_RALA,2.05058
TCGA_GD_A3OP_11A,EXOC5_RALA,1.67183
TCGA_GD_A3OP_11A,EXOC8_RALA,1.72502
TCGA_GD_A3OP_11A,MAPK8_RALA,1.57889
TCGA_GD_A3OP_11A,MAPK9_RALA,1.64579
TCGA_GD_A3OP_11A,PLD1_RALA,1.57036
TCGA_GD_A3OP_11A,PLD2_RALA,2.04571
TCGA_GD_A3OP_11A,RAC2_RALA,1.97071
TCGA_GD_A3OP_11A,RAC3_RALA,1.46075
TCGA_GD_A3OP_11A,RALA_RHOA,2.69949
TCGA_GD_A3OP_11A,RALA_RASA1,1.87226
TCGA_GD_A3OP_11A,RALA_RALBP1,2.19563
TCGA_GD_A3OP_11A,RALA_RALB,2.18753
TCGA_GD_A3OP_11A,RALA_RGL2,2.33324
TCGA_GD_A3OP_11A,RALA_RALGDS,1.85089
TCGA_GD_A3OP_11A,RALA_RGL1,1.82704
TCGA_GD_A3OP_11A,FBXW7_USP28,1.24063
TCGA_GD_A3OP_11A,MYC_USP28,2.09507
TCGA_GD_A3OP_11A,TP53BP1_USP28,1.4171
TCGA_GD_A3OP_11A,UBB_USP28,2.40587
TCGA_GD_A3OP_11A,UBC_USP28,2.98628
TCGA_GD_A3OP_11A,FPR3_HEBP1,0.06643
TCGA_GD_A3OP_11A,FUCA1_FUCA2,0.09341
TCGA_GD_A3OP_11A,FYB1_SKAP2,0.50342
TCGA_GD_A3OP_11A,ITGA4_SKAP2,0.32931
TCGA_GD_A3OP_11A,ITGB1_SKAP2,0.57984
TCGA_GD_A3OP_11A,GGA1_M6PR,0.07421
TCGA_GD_A3OP_11A,GGA2_M6PR,0.07296
TCGA_GD_A3OP_11A,GGA3_M6PR,0.07296
TCGA_GD_A3OP_11A,IGF2R_M6PR,0.13649
TCGA_GD_A3OP_11A,GPN1_RPAP3,1.36278
TCGA_GD_A3OP_11A,PDRG1_RPAP3,1.34421
TCGA_GD_A3OP_11A,PFDN2_RPAP3,1.99073
TCGA_GD_A3OP_11A,PFDN6_RPAP3,1.46967
TCGA_GD_A3OP_11A,PIH1D1_RPAP3,1.70062
TCGA_GD_A3OP_11A,PIH1D2_RPAP3,0.68988
TCGA_GD_A3OP_11A,POLR2E_RPAP3,1.78114
TCGA_GD_A3OP_11A,POLR2J_RPAP3,1.62893
TCGA_GD_A3OP_11A,RPAP1_RPAP3,1.17936
TCGA_GD_A3OP_11A,RPAP2_RPAP3,0.96046
TCGA_GD_A3OP_11A,RPAP3_RUVBL1,1.36921
TCGA_GD_A3OP_11A,RPAP3_URI1,1.62213
TCGA_GD_A3OP_11A,RPAP3_RUVBL2,1.72983
TCGA_GD_A3OP_11A,RPAP3_TARBP2,1.23278
TCGA_GD_A3OP_11A,RPAP3_WDR92,1.0335
TCGA_GD_A3OP_11A,RPAP3_UXT,1.7837
TCGA_GD_A3OP_11A,GRB2_MAP4K5,0.78386
TCGA_GD_A3OP_11A,PGLYRP1_TREM1,0.2324
TCGA_GD_A3OP_11A,HSPA9_PDK4,0.07777
TCGA_GD_A3OP_11A,MS4A12_MS4A4E,0.06552
TCGA_GD_A3OP_11A,MZB1_TNFRSF17,0.07669
TCGA_GD_A3OP_11A,TNFRSF13B_TNFRSF17,0.05064
TCGA_GD_A3OP_11A,TNFRSF13C_TNFRSF17,0.05284
TCGA_GD_A3OP_11A,TNFRSF17_TNFSF13,0.09674
TCGA_GD_A3OP_11A,TNFRSF17_TNFSF13B,0.1119
TCGA_GD_A3OP_11A,NDUFAF5_NDUFAF7,0.18819
TCGA_GD_A3OP_11A,NDUFAF7_NDUFS2,0.30442
TCGA_GD_A3OP_11A,NRP1_SEMA3F,0.41161
TCGA_GD_A3OP_11A,NRP2_SEMA3F,0.40423
TCGA_GD_A3OP_11A,PLXNA1_SEMA3F,0.4046
TCGA_GD_A3OP_11A,PLXNA3_SEMA3F,0.4049
TCGA_GD_A3OP_11A,RAB1A_TRAPPC6A,0.42709
TCGA_GD_A3OP_11A,TRAPPC1_TRAPPC6A,0.38346
TCGA_GD_A3OP_11A,TRAPPC10_TRAPPC6A,0.26796
TCGA_GD_A3OP_11A,TRAPPC11_TRAPPC6A,0.33819
TCGA_GD_A3OP_11A,TRAPPC12_TRAPPC6A,0.312
TCGA_GD_A3OP_11A,TRAPPC13_TRAPPC6A,0.28887
TCGA_GD_A3OP_11A,TRAPPC2_TRAPPC6A,0.29483
TCGA_GD_A3OP_11A,TRAPPC2B_TRAPPC6A,0.28694
TCGA_GD_A3OP_11A,TRAPPC2L_TRAPPC6A,0.33853
TCGA_GD_A3OP_11A,TRAPPC3_TRAPPC6A,0.37072
TCGA_GD_A3OP_11A,TRAPPC3L_TRAPPC6A,0.18915
TCGA_GD_A3OP_11A,TRAPPC4_TRAPPC6A,0.33437
TCGA_GD_A3OP_11A,TRAPPC5_TRAPPC6A,0.20694
TCGA_GD_A3OP_11A,TRAPPC6A_TRAPPC8,0.31777
TCGA_GD_A3OP_11A,TRAPPC6A_TRAPPC6B,0.23835
TCGA_GD_A3OP_11A,TRAPPC6A_TRAPPC9,0.30757
TCGA_GD_A3OP_11A,SLC3A1_SLC7A9,0.04973
TCGA_GD_A3OP_11A,SLC3A2_SLC7A9,0.1543
TCGA_GD_A3OP_11A,STAR_STARD3NL,0.09697
TCGA_GD_A3OP_11A,STARD3_STARD3NL,0.18337
TCGA_GD_A3OP_11A,STARD3NL_VAPA,0.19549
TCGA_GD_A3OP_11A,TSR2_TSR3,0.25734
TCGA_K4_A5RI_01A,AANAT_INMT,0.0819
TCGA_K4_A5RI_01A,AOC1_INMT,0.29308
TCGA_K4_A5RI_01A,DDC_INMT,0.0835
TCGA_K4_A5RI_01A,IDO1_INMT,0.21378
TCGA_K4_A5RI_01A,IDO2_INMT,0.09709
TCGA_K4_A5RI_01A,INMT_MAOB,0.14334
TCGA_K4_A5RI_01A,INMT_MAOA,0.24786
TCGA_K4_A5RI_01A,ACAN_DCN,1.13837
TCGA_K4_A5RI_01A,BGN_DCN,2.68436
TCGA_K4_A5RI_01A,CCN2_DCN,2.44365
TCGA_K4_A5RI_01A,COL14A1_DCN,1.51177
TCGA_K4_A5RI_01A,COL1A1_DCN,2.85134
TCGA_K4_A5RI_01A,COL1A2_DCN,2.72698
TCGA_K4_A5RI_01A,COL3A1_DCN,2.83228
TCGA_K4_A5RI_01A,DCN_FGF7,1.59127
TCGA_K4_A5RI_01A,DCN_ERBB2,2.38149
TCGA_K4_A5RI_01A,DCN_TLR4,1.31279
TCGA_K4_A5RI_01A,DCN_MFAP2,2.05798
TCGA_K4_A5RI_01A,DCN_VCAN,1.93254
TCGA_K4_A5RI_01A,DCN_FGF5,1.02329
TCGA_K4_A5RI_01A,DCN_FGF8,1.0667
TCGA_K4_A5RI_01A,DCN_FBN1,1.54632
TCGA_K4_A5RI_01A,DCN_EGFR,2.12731
TCGA_K4_A5RI_01A,DCN_VTN,1.32313
TCGA_K4_A5RI_01A,DCN_FGF17,1.07648
TCGA_K4_A5RI_01A,DCN_SDC1,2.91862
TCGA_K4_A5RI_01A,DCN_FGF22,1.07803
TCGA_K4_A5RI_01A,DCN_LUM,2.62746
TCGA_K4_A5RI_01A,DCN_ERBB4,1.20439
TCGA_K4_A5RI_01A,DCN_FGF9,1.05921
TCGA_K4_A5RI_01A,DCN_TGFB1,2.39303
TCGA_K4_A5RI_01A,DCN_FN1,2.57322
TCGA_K4_A5RI_01A,DCN_SPARC,2.69619
TCGA_K4_A5RI_01A,DCN_FGF18,1.20041
TCGA_K4_A5RI_01A,DCN_TLR2,1.94008
TCGA_K4_A5RI_01A,DCN_FGF6,1.05362
TCGA_K4_A5RI_01A,DCN_KDR,1.42883
TCGA_K4_A5RI_01A,DCN_FGF20,1.08475
TCGA_K4_A5RI_01A,DCN_EGF,1.39283
TCGA_K4_A5RI_01A,DCN_FGF3,1.05221
TCGA_K4_A5RI_01A,DCN_YBX1,3.04282
TCGA_K4_A5RI_01A,DCN_MET,2.21957
TCGA_K4_A5RI_01A,DCN_ERBB3,2.14259
TCGA_K4_A5RI_01A,DCN_YBX3,2.52038
TCGA_K4_A5RI_01A,DCN_FGF4,1.05292
TCGA_K4_A5RI_01A,DCN_ELN,2.00699
TCGA_K4_A5RI_01A,DCN_FMOD,1.9142
TCGA_K4_A5RI_01A,DCN_P3H3,1.72086
TCGA_K4_A5RI_01A,DCN_HSPG2,2.1139
TCGA_K4_A5RI_01A,DCN_TGFB3,1.78816
TCGA_K4_A5RI_01A,DCN_IGF1,1.16782
TCGA_K4_A5RI_01A,DCN_FGF16,1.05659
TCGA_K4_A5RI_01A,DCN_FGF10,1.13933
TCGA_K4_A5RI_01A,ACY1_OTC,0.09861
TCGA_K4_A5RI_01A,ARG1_OTC,0.09203
TCGA_K4_A5RI_01A,ARG2_OTC,0.14005
TCGA_K4_A5RI_01A,ASL_OTC,0.1751
TCGA_K4_A5RI_01A,ASS1_OTC,0.31324
TCGA_K4_A5RI_01A,CAD_OTC,0.23348
TCGA_K4_A5RI_01A,CPS1_OTC,0.06419
TCGA_K4_A5RI_01A,GBE1_OTC,0.10436
TCGA_K4_A5RI_01A,NAGS_OTC,0.12805
TCGA_K4_A5RI_01A,NOS1_OTC,0.07392
TCGA_K4_A5RI_01A,NOS2_OTC,0.08197
TCGA_K4_A5RI_01A,NOS3_OTC,0.1067
TCGA_K4_A5RI_01A,OAT_OTC,0.25524
TCGA_K4_A5RI_01A,ADCYAP1_SCTR,0.47106
TCGA_K4_A5RI_01A,ANO6_SCTR,1.12177
TCGA_K4_A5RI_01A,GNAS_SCTR,1.94044
TCGA_K4_A5RI_01A,GNB1_SCTR,1.67259
TCGA_K4_A5RI_01A,GNG2_SCTR,0.60335
TCGA_K4_A5RI_01A,SCT_SCTR,0.60499
TCGA_K4_A5RI_01A,SCTR_VIP,0.46588
TCGA_K4_A5RI_01A,ADGRV1_USH1C,0.14518
TCGA_K4_A5RI_01A,ANKS4B_USH1C,0.09589
TCGA_K4_A5RI_01A,CDH23_USH1C,0.09041
TCGA_K4_A5RI_01A,CDHR5_USH1C,0.07442
TCGA_K4_A5RI_01A,MYO7A_USH1C,0.09583
TCGA_K4_A5RI_01A,MYO7B_USH1C,0.07918
TCGA_K4_A5RI_01A,PCDH15_USH1C,0.08269
TCGA_K4_A5RI_01A,PDZD7_USH1C,0.07686
TCGA_K4_A5RI_01A,USH1C_USH2A,0.07559
TCGA_K4_A5RI_01A,USH1C_WHRN,0.11915
TCGA_K4_A5RI_01A,USH1C_USHBP1,0.0644
TCGA_K4_A5RI_01A,USH1C_USH1G,0.08971
TCGA_K4_A5RI_01A,ADI1_MRI1,0.4374
TCGA_K4_A5RI_01A,APIP_MRI1,0.32303
TCGA_K4_A5RI_01A,ENOPH1_MRI1,0.2381
TCGA_K4_A5RI_01A,MRI1_MTAP,0.19486
TCGA_K4_A5RI_01A,ADRM1_PSMA4,2.48976
TCGA_K4_A5RI_01A,AKIRIN2_PSMA4,2.18208
TCGA_K4_A5RI_01A,CHRNA3_PSMA4,1.20191
TCGA_K4_A5RI_01A,CHRNA5_PSMA4,1.38971
TCGA_K4_A5RI_01A,CHRNB4_PSMA4,1.34966
TCGA_K4_A5RI_01A,DESI1_PSMA4,2.19409
TCGA_K4_A5RI_01A,POMP_PSMA4,2.99135
TCGA_K4_A5RI_01A,PSMA1_PSMA4,2.07493
TCGA_K4_A5RI_01A,PSMA2_PSMA4,1.29594
TCGA_K4_A5RI_01A,PSMA3_PSMA4,2.61372
TCGA_K4_A5RI_01A,PSMA4_PSME2,2.61174
TCGA_K4_A5RI_01A,PSMA4_UBC,3.03211
TCGA_K4_A5RI_01A,PSMA4_PSMD8,2.62979
TCGA_K4_A5RI_01A,PSMA4_PSMC6,2.27274
TCGA_K4_A5RI_01A,PSMA4_PSMB3,3.14993
TCGA_K4_A5RI_01A,PSMA4_PSMC1,1.96533
TCGA_K4_A5RI_01A,PSMA4_PSMB8,2.45808
TCGA_K4_A5RI_01A,PSMA4_PSMD14,2.36391
TCGA_K4_A5RI_01A,PSMA4_PSMB9,2.18407
TCGA_K4_A5RI_01A,PSMA4_PSMD1,2.25402
TCGA_K4_A5RI_01A,PSMA4_PSMB2,2.65402
TCGA_K4_A5RI_01A,PSMA4_PSMA5,2.49261
TCGA_K4_A5RI_01A,PSMA4_PSMD2,2.70305
TCGA_K4_A5RI_01A,PSMA4_PSMA8,1.20954
TCGA_K4_A5RI_01A,PSMA4_PSMD7,2.29409
TCGA_K4_A5RI_01A,PSMA4_PSMB1,2.76131
TCGA_K4_A5RI_01A,PSMA4_PSMD13,2.51005
TCGA_K4_A5RI_01A,PSMA4_PSMA6,1.51839
TCGA_K4_A5RI_01A,PSMA4_RPS27A,3.20468
TCGA_K4_A5RI_01A,PSMA4_PSMD12,2.37853
TCGA_K4_A5RI_01A,PSMA4_UBQLN4,2.32461
TCGA_K4_A5RI_01A,PSMA4_PSMB6,2.77029
TCGA_K4_A5RI_01A,PSMA4_PSME1,3.05052
TCGA_K4_A5RI_01A,PSMA4_PSMB4,3.07388
TCGA_K4_A5RI_01A,PSMA4_PSMB5,3.02577
TCGA_K4_A5RI_01A,PSMA4_PSMD6,2.01139
TCGA_K4_A5RI_01A,PSMA4_PSMB7,2.71756
TCGA_K4_A5RI_01A,PSMA4_UCHL5,2.09661
TCGA_K4_A5RI_01A,PSMA4_PSMF1,2.25833
TCGA_K4_A5RI_01A,PSMA4_PSMB10,2.26983
TCGA_K4_A5RI_01A,PSMA4_UBB,2.75666
TCGA_K4_A5RI_01A,PSMA4_PSMG2,2.38855
TCGA_K4_A5RI_01A,PSMA4_PSMD3,2.6797
TCGA_K4_A5RI_01A,PSMA4_USP14,2.26814
TCGA_K4_A5RI_01A,PSMA4_PSMD4,2.69907
TCGA_K4_A5RI_01A,PSMA4_PSMC2,2.30866
TCGA_K4_A5RI_01A,PSMA4_PSMA7,3.10508
TCGA_K4_A5RI_01A,PSMA4_PSMC3,2.68303
TCGA_K4_A5RI_01A,PSMA4_PSMC4,2.57459
TCGA_K4_A5RI_01A,PSMA4_PSMC5,2.58979
TCGA_K4_A5RI_01A,PSMA4_PSME4,2.20874
TCGA_K4_A5RI_01A,PSMA4_UBA52,2.99846
TCGA_K4_A5RI_01A,PSMA4_PSMD11,2.56248
TCGA_K4_A5RI_01A,AHSA1_FKBP4,2.51576
TCGA_K4_A5RI_01A,AKT1_FKBP4,2.05834
TCGA_K4_A5RI_01A,AR_FKBP4,1.9603
TCGA_K4_A5RI_01A,DNAJB1_FKBP4,2.17772
TCGA_K4_A5RI_01A,FKBP4_STIP1,2.61858
TCGA_K4_A5RI_01A,FKBP4_NR3C2,1.71221
TCGA_K4_A5RI_01A,FKBP4_FKBP5,1.85856
TCGA_K4_A5RI_01A,FKBP4_HSPA8,2.89257
TCGA_K4_A5RI_01A,FKBP4_GLMN,1.98639
TCGA_K4_A5RI_01A,FKBP4_MTOR,1.97884
TCGA_K4_A5RI_01A,FKBP4_PTGES3,3.07484
TCGA_K4_A5RI_01A,FKBP4_PPID,2.01582
TCGA_K4_A5RI_01A,FKBP4_HSP90AB1,3.43044
TCGA_K4_A5RI_01A,FKBP4_HSPA4,2.50603
TCGA_K4_A5RI_01A,FKBP4_NR3C1,1.90078
TCGA_K4_A5RI_01A,FKBP4_HSP90AA1,3.35674
TCGA_K4_A5RI_01A,FKBP4_PGR,1.2425
TCGA_K4_A5RI_01A,FKBP4_PHLPP1,1.72996
TCGA_K4_A5RI_01A,AKAP11_PRKACA,1.21046
TCGA_K4_A5RI_01A,AKAP11_PRKACB,1.1767
TCGA_K4_A5RI_01A,CFTR_PRKACA,1.04709
TCGA_K4_A5RI_01A,GABARAPL2_PRKACA,1.74351
TCGA_K4_A5RI_01A,CFTR_PRKACB,0.99313
TCGA_K4_A5RI_01A,GABARAPL2_PRKACB,1.69315
TCGA_K4_A5RI_01A,AKNAD1_CD74,1.60588
TCGA_K4_A5RI_01A,APP_CD74,3.27412
TCGA_K4_A5RI_01A,CD44_CD74,3.06052
TCGA_K4_A5RI_01A,CD74_RPL30,3.06338
TCGA_K4_A5RI_01A,CD74_RPS17,2.28055
TCGA_K4_A5RI_01A,CD74_MRPL36,2.9389
TCGA_K4_A5RI_01A,CD74_HLA-DPB1,2.7611
TCGA_K4_A5RI_01A,CD74_RSAD1,2.51571
TCGA_K4_A5RI_01A,CD74_RPL4,3.41082
TCGA_K4_A5RI_01A,CD74_RPS7,3.33388
TCGA_K4_A5RI_01A,CD74_RPLP1,3.38935
TCGA_K4_A5RI_01A,CD74_HLA-DQB1,2.44019
TCGA_K4_A5RI_01A,CD74_RPS5,3.39982
TCGA_K4_A5RI_01A,CD74_HLA-DOA,2.22636
TCGA_K4_A5RI_01A,CD74_RPL26L1,2.67642
TCGA_K4_A5RI_01A,CD74_MRPL33,2.86951
TCGA_K4_A5RI_01A,CD74_RPS28,3.40643
TCGA_K4_A5RI_01A,CD74_RPS25,3.42078
TCGA_K4_A5RI_01A,CD74_MED1,2.46241
TCGA_K4_A5RI_01A,CD74_CXCR4,2.58949
TCGA_K4_A5RI_01A,CD74_RPL10A,3.23216
TCGA_K4_A5RI_01A,CD74_HLA-DQA2,2.47495
TCGA_K4_A5RI_01A,CD74_MRPL12,2.7744
TCGA_K4_A5RI_01A,CD74_MRPL21,2.76262
TCGA_K4_A5RI_01A,CD74_RPL8,3.55047
TCGA_K4_A5RI_01A,CD74_RPS20,3.31131
TCGA_K4_A5RI_01A,CD74_MRPS9,2.61212
TCGA_K4_A5RI_01A,CD74_CTSS,2.86712
TCGA_K4_A5RI_01A,CD74_RPL23A,3.11712
TCGA_K4_A5RI_01A,CD74_RPL17,2.14568
TCGA_K4_A5RI_01A,CD74_HLA-DQB2,2.50658
TCGA_K4_A5RI_01A,CD74_RPS8,3.52284
TCGA_K4_A5RI_01A,CD74_MRPL17,2.87236
TCGA_K4_A5RI_01A,CD74_RPL22L1,2.63007
TCGA_K4_A5RI_01A,CD74_RPS15,3.39156
TCGA_K4_A5RI_01A,CD74_RPS2,3.5148
TCGA_K4_A5RI_01A,CD74_RPL24,3.42955
TCGA_K4_A5RI_01A,CD74_RPL37A,3.38091
TCGA_K4_A5RI_01A,CD74_MRPS6,2.65975
TCGA_K4_A5RI_01A,CD74_UBA52,3.34903
TCGA_K4_A5RI_01A,CD74_RPS6,3.53065
TCGA_K4_A5RI_01A,CD74_RPL26,2.54877
TCGA_K4_A5RI_01A,CD74_LGMN,2.72547
TCGA_K4_A5RI_01A,CD74_TUFM,3.07139
TCGA_K4_A5RI_01A,CD74_RPS24,3.2512
TCGA_K4_A5RI_01A,CD74_RPL11,3.44951
TCGA_K4_A5RI_01A,CD74_RPS27L,2.27093
TCGA_K4_A5RI_01A,CD74_RPS21,3.48415
TCGA_K4_A5RI_01A,CD74_RPL9,3.06546
TCGA_K4_A5RI_01A,CD74_RPL18,3.36046
TCGA_K4_A5RI_01A,CD74_HLA-DMA,2.74308
TCGA_K4_A5RI_01A,CD74_RPL7,3.19397
TCGA_K4_A5RI_01A,CD74_IMP3,2.42507
TCGA_K4_A5RI_01A,CD74_MRPL32,2.69773
TCGA_K4_A5RI_01A,CD74_RPL13,3.36435
TCGA_K4_A5RI_01A,CD74_MIF,1.77212
TCGA_K4_A5RI_01A,CD74_RPL6,3.31587
TCGA_K4_A5RI_01A,CD74_RPL36,3.38345
TCGA_K4_A5RI_01A,CD74_RPL27A,3.22204
TCGA_K4_A5RI_01A,CD74_HLA-DQA1,2.58424
TCGA_K4_A5RI_01A,CD74_RPS10,1.97451
TCGA_K4_A5RI_01A,CD74_HLA-DRB1,3.17791
TCGA_K4_A5RI_01A,CD74_RPL7A,3.44074
TCGA_K4_A5RI_01A,CD74_RPL23,3.33003
TCGA_K4_A5RI_01A,CD74_RPL7L1,2.57861
TCGA_K4_A5RI_01A,CD74_RPS19,3.46683
TCGA_K4_A5RI_01A,CD74_MRPS16,2.86442
TCGA_K4_A5RI_01A,CD74_RACK1,3.29665
TCGA_K4_A5RI_01A,CD74_RPL15,3.06238
TCGA_K4_A5RI_01A,CD74_RPL35,3.44547
TCGA_K4_A5RI_01A,CD74_RPSA,3.27212
TCGA_K4_A5RI_01A,CD74_RPS12,3.56644
TCGA_K4_A5RI_01A,CD74_RPL19,3.47473
TCGA_K4_A5RI_01A,CD74_RPS16,3.41105
TCGA_K4_A5RI_01A,CD74_RPL5,3.46356
TCGA_K4_A5RI_01A,CD74_RPL34,3.13554
TCGA_K4_A5RI_01A,CD74_RPS18,3.51393
TCGA_K4_A5RI_01A,CD74_RPL10,3.17484
TCGA_K4_A5RI_01A,CD74_CXCR2,2.06417
TCGA_K4_A5RI_01A,CD74_RPL12,3.36874
TCGA_K4_A5RI_01A,CD74_CTSB,3.2377
TCGA_K4_A5RI_01A,CD74_RPLP2,3.24836
TCGA_K4_A5RI_01A,CD74_IFI35,2.83552
TCGA_K4_A5RI_01A,CD74_RPS9,3.33539
TCGA_K4_A5RI_01A,CD74_RPL38,3.25785
TCGA_K4_A5RI_01A,CD74_RPL39,2.92373
TCGA_K4_A5RI_01A,CD74_RPL13A,3.30232
TCGA_K4_A5RI_01A,CD74_RPL10L,1.64176
TCGA_K4_A5RI_01A,CD74_RPS23,2.79588
TCGA_K4_A5RI_01A,CD74_RSRC1,2.44864
TCGA_K4_A5RI_01A,CD74_MRPL20,2.87362
TCGA_K4_A5RI_01A,CD74_HLA-DMB,2.35502
TCGA_K4_A5RI_01A,CD74_FAU,3.35236
TCGA_K4_A5RI_01A,CD74_PDCD11,2.58528
TCGA_K4_A5RI_01A,CD74_RPL22,2.68682
TCGA_K4_A5RI_01A,CD74_RPL29,3.33729
TCGA_K4_A5RI_01A,CD74_RPL27,3.46382
TCGA_K4_A5RI_01A,CD74_RPLP0,3.51039
TCGA_K4_A5RI_01A,CD74_RPL32,3.2776
TCGA_K4_A5RI_01A,CD74_EIF1AY,1.66495
TCGA_K4_A5RI_01A,CD74_RPS27A,3.41949
TCGA_K4_A5RI_01A,CD74_HLA-DOB,1.84323
TCGA_K4_A5RI_01A,CD74_RPS3A,3.05239
TCGA_K4_A5RI_01A,CD74_HLA-DRB5,2.77592
TCGA_K4_A5RI_01A,CD74_CTSL,2.91102
TCGA_K4_A5RI_01A,CD74_RPS13,3.10615
TCGA_K4_A5RI_01A,CD74_RPS3,3.38809
TCGA_K4_A5RI_01A,CD74_RPL3L,1.78905
TCGA_K4_A5RI_01A,CD74_HLA-DPA1,2.82823
TCGA_K4_A5RI_01A,CD74_MRNIP,1.99785
TCGA_K4_A5RI_01A,CD74_RPS11,3.52703
TCGA_K4_A5RI_01A,CD74_RPL28,3.28524
TCGA_K4_A5RI_01A,CD74_RPS27,3.2901
TCGA_K4_A5RI_01A,CD74_DOCK4,1.81445
TCGA_K4_A5RI_01A,CD74_EIF5B,2.65432
TCGA_K4_A5RI_01A,CD74_MRPL9,2.7165
TCGA_K4_A5RI_01A,CD74_RPL3,3.21546
TCGA_K4_A5RI_01A,CD74_RPL31,3.26549
TCGA_K4_A5RI_01A,CD74_FLT3LG,1.68219
TCGA_K4_A5RI_01A,CD74_RPL37,3.30504
TCGA_K4_A5RI_01A,CD74_MRPL27,2.75935
TCGA_K4_A5RI_01A,CD74_RPL35A,3.34774
TCGA_K4_A5RI_01A,CD74_MRPL19,2.53868
TCGA_K4_A5RI_01A,CD74_RPS26,3.09968
TCGA_K4_A5RI_01A,CD74_RPL18A,3.22873
TCGA_K4_A5RI_01A,CD74_EIF1AX,2.69338
TCGA_K4_A5RI_01A,CD74_EEF2,3.31896
TCGA_K4_A5RI_01A,CD74_HLA-DRA,3.41626
TCGA_K4_A5RI_01A,CD74_RPL21,3.12418
TCGA_K4_A5RI_01A,CD74_RPL39L,2.63571
TCGA_K4_A5RI_01A,CD74_RPL14,2.96349
TCGA_K4_A5RI_01A,CD74_DDT,1.70871
TCGA_K4_A5RI_01A,CD74_FANCE,2.3167
TCGA_K4_A5RI_01A,CD74_RPS29,2.97988
TCGA_K4_A5RI_01A,AKT1S1_RB1CC1,1.18527
TCGA_K4_A5RI_01A,ATG10_RB1CC1,0.96573
TCGA_K4_A5RI_01A,ATG101_RB1CC1,1.09454
TCGA_K4_A5RI_01A,ATG12_RB1CC1,1.05889
TCGA_K4_A5RI_01A,ATG13_RB1CC1,1.21822
TCGA_K4_A5RI_01A,ATG14_RB1CC1,1.16283
TCGA_K4_A5RI_01A,ATG16L1_RB1CC1,1.14176
TCGA_K4_A5RI_01A,ATG16L2_RB1CC1,0.8472
TCGA_K4_A5RI_01A,ATG3_RB1CC1,1.15086
TCGA_K4_A5RI_01A,ATG5_RB1CC1,1.15187
TCGA_K4_A5RI_01A,ATG7_RB1CC1,0.88782
TCGA_K4_A5RI_01A,BECN1_RB1CC1,1.32388
TCGA_K4_A5RI_01A,BECN2_RB1CC1,0.62701
TCGA_K4_A5RI_01A,C9orf72_RB1CC1,0.85221
TCGA_K4_A5RI_01A,CALCOCO2_RB1CC1,1.34415
TCGA_K4_A5RI_01A,CCPG1_RB1CC1,0.88984
TCGA_K4_A5RI_01A,GABARAP_RB1CC1,0.67178
TCGA_K4_A5RI_01A,GABARAPL1_RB1CC1,1.32954
TCGA_K4_A5RI_01A,GABARAPL2_RB1CC1,1.78398
TCGA_K4_A5RI_01A,MAP3K5_RB1CC1,1.40287
TCGA_K4_A5RI_01A,MTOR_RB1CC1,1.41472
TCGA_K4_A5RI_01A,NBR1_RB1CC1,1.28343
TCGA_K4_A5RI_01A,NRBF2_RB1CC1,1.12737
TCGA_K4_A5RI_01A,OPTN_RB1CC1,1.27316
TCGA_K4_A5RI_01A,PIK3C3_RB1CC1,0.95422
TCGA_K4_A5RI_01A,PIK3R4_RB1CC1,1.18258
TCGA_K4_A5RI_01A,PTK2_RB1CC1,1.15713
TCGA_K4_A5RI_01A,PTK2B_RB1CC1,0.97153
TCGA_K4_A5RI_01A,RB1CC1_ULK2,1.02516
TCGA_K4_A5RI_01A,RB1CC1_ULK1,1.26356
TCGA_K4_A5RI_01A,RB1CC1_SQSTM1,1.43021
TCGA_K4_A5RI_01A,RB1CC1_TP53,1.27504
TCGA_K4_A5RI_01A,RB1CC1_WIPI2,1.1874
TCGA_K4_A5RI_01A,RB1CC1_RPTOR,1.01179
TCGA_K4_A5RI_01A,ALDH1A1_CYP26B1,2.51513
TCGA_K4_A5RI_01A,ALDH1A2_CYP26B1,1.10277
TCGA_K4_A5RI_01A,ALDH1A3_CYP26B1,1.21198
TCGA_K4_A5RI_01A,AOX1_CYP26B1,0.91302
TCGA_K4_A5RI_01A,CYP1A1_CYP26B1,0.82366
TCGA_K4_A5RI_01A,CYP1A2_CYP26B1,0.82602
TCGA_K4_A5RI_01A,CYP26A1_CYP26B1,0.81291
TCGA_K4_A5RI_01A,CYP26B1_CYP2C9,0.83717
TCGA_K4_A5RI_01A,CYP26B1_CYP4A22,0.86976
TCGA_K4_A5RI_01A,CYP26B1_CYP3A7,0.82045
TCGA_K4_A5RI_01A,CYP26B1_CYP3A5,1.00065
TCGA_K4_A5RI_01A,CYP26B1_CYP2C8,0.82707
TCGA_K4_A5RI_01A,CYP26B1_CYP2S1,1.70757
TCGA_K4_A5RI_01A,CYP26B1_CYP26C1,0.80729
TCGA_K4_A5RI_01A,CYP26B1_CYP3A7-CYP3A51P,0.81169
TCGA_K4_A5RI_01A,CYP26B1_CYP3A4,0.81898
