Sample,link,miRW-Flow
TCGA_GD_A3OP_11A,STARD3_STARD3NL,0.0378
TCGA_GD_A3OP_11A,STARD3NL_VAPA,0.0378
TCGA_GD_A3OP_11A,TSR2_TSR3,0.0378
TCGA_K4_A5RI_01A,AANAT_INMT,0.14718
TCGA_K4_A5RI_01A,AOC1_INMT,0.37903
TCGA_K4_A5RI_01A,DDC_INMT,0.14617
TCGA_K4_A5RI_01A,IDO1_INMT,0.78024
TCGA_K4_A5RI_01A,IDO2_INMT,0.15524
TCGA_K4_A5RI_01A,INMT_MAOB,0.27923
TCGA_K4_A5RI_01A,INMT_MAOA,0.55746
TCGA_K4_A5RI_01A,ACAN_DCN,0.52218
TCGA_K4_A5RI_01A,BGN_DCN,0.99597
TCGA_K4_A5RI_01A,CCN2_DCN,0.87702
TCGA_K4_A5RI_01A,COL14A1_DCN,0.6623
TCGA_K4_A5RI_01A,COL1A1_DCN,0.99496
TCGA_K4_A5RI_01A,COL1A2_DCN,0.97681
TCGA_K4_A5RI_01A,COL3A1_DCN,0.99294
TCGA_K4_A5RI_01A,DCN_FGF7,0.8498
TCGA_K4_A5RI_01A,DCN_ERBB2,0.9375
TCGA_K4_A5RI_01A,DCN_TLR4,0.70363
TCGA_K4_A5RI_01A,DCN_MFAP2,0.80242
TCGA_K4_A5RI_01A,DCN_VCAN,0.89315
TCGA_K4_A5RI_01A,DCN_FGF5,0.47581
TCGA_K4_A5RI_01A,DCN_FGF8,0.71069
TCGA_K4_A5RI_01A,DCN_FBN1,0.79032
TCGA_K4_A5RI_01A,DCN_EGFR,0.9254
TCGA_K4_A5RI_01A,DCN_VTN,0.59677
TCGA_K4_A5RI_01A,DCN_FGF17,0.50101
TCGA_K4_A5RI_01A,DCN_SDC1,0.99698
TCGA_K4_A5RI_01A,DCN_FGF22,0.50202
TCGA_K4_A5RI_01A,DCN_LUM,0.98992
TCGA_K4_A5RI_01A,DCN_ERBB4,0.75101
TCGA_K4_A5RI_01A,DCN_FGF9,0.70867
TCGA_K4_A5RI_01A,DCN_TGFB1,0.86895
TCGA_K4_A5RI_01A,DCN_FN1,0.92843
TCGA_K4_A5RI_01A,DCN_SPARC,0.96774
TCGA_K4_A5RI_01A,DCN_FGF18,0.74698
TCGA_K4_A5RI_01A,DCN_TLR2,0.89415
TCGA_K4_A5RI_01A,DCN_FGF6,0.48488
TCGA_K4_A5RI_01A,DCN_KDR,0.74395
TCGA_K4_A5RI_01A,DCN_FGF20,0.50504
TCGA_K4_A5RI_01A,DCN_EGF,0.74496
TCGA_K4_A5RI_01A,DCN_FGF3,0.48488
TCGA_K4_A5RI_01A,DCN_YBX1,1.0
TCGA_K4_A5RI_01A,DCN_MET,0.93246
TCGA_K4_A5RI_01A,DCN_ERBB3,0.92641
TCGA_K4_A5RI_01A,DCN_YBX3,0.88407
TCGA_K4_A5RI_01A,DCN_FGF4,0.48488
TCGA_K4_A5RI_01A,DCN_ELN,0.79536
TCGA_K4_A5RI_01A,DCN_FMOD,0.76109
TCGA_K4_A5RI_01A,DCN_P3H3,0.71169
TCGA_K4_A5RI_01A,DCN_HSPG2,0.81956
TCGA_K4_A5RI_01A,DCN_TGFB3,0.72681
TCGA_K4_A5RI_01A,DCN_IGF1,0.73589
TCGA_K4_A5RI_01A,DCN_FGF16,0.4869
TCGA_K4_A5RI_01A,DCN_FGF10,0.52319
TCGA_K4_A5RI_01A,ACY1_OTC,0.04435
TCGA_K4_A5RI_01A,ARG1_OTC,0.04435
TCGA_K4_A5RI_01A,ARG2_OTC,0.04435
TCGA_K4_A5RI_01A,ASL_OTC,0.04435
TCGA_K4_A5RI_01A,ASS1_OTC,0.04435
TCGA_K4_A5RI_01A,CAD_OTC,0.04435
TCGA_K4_A5RI_01A,CPS1_OTC,0.04435
TCGA_K4_A5RI_01A,GBE1_OTC,0.04435
TCGA_K4_A5RI_01A,NAGS_OTC,0.04435
TCGA_K4_A5RI_01A,NOS1_OTC,0.04435
TCGA_K4_A5RI_01A,NOS2_OTC,0.04435
TCGA_K4_A5RI_01A,NOS3_OTC,0.04435
TCGA_K4_A5RI_01A,OAT_OTC,0.04435
TCGA_K4_A5RI_01A,ADCYAP1_SCTR,0.125
TCGA_K4_A5RI_01A,ANO6_SCTR,0.33165
TCGA_K4_A5RI_01A,GNAS_SCTR,0.82359
TCGA_K4_A5RI_01A,GNB1_SCTR,0.5252
TCGA_K4_A5RI_01A,GNG2_SCTR,0.14113
TCGA_K4_A5RI_01A,SCT_SCTR,0.14214
TCGA_K4_A5RI_01A,SCTR_VIP,0.12399
TCGA_K4_A5RI_01A,ADGRV1_USH1C,0.29032
TCGA_K4_A5RI_01A,ANKS4B_USH1C,0.14919
TCGA_K4_A5RI_01A,CDH23_USH1C,0.16734
TCGA_K4_A5RI_01A,CDHR5_USH1C,0.14012
TCGA_K4_A5RI_01A,MYO7A_USH1C,0.49194
TCGA_K4_A5RI_01A,MYO7B_USH1C,0.15726
TCGA_K4_A5RI_01A,PCDH15_USH1C,0.15121
TCGA_K4_A5RI_01A,PDZD7_USH1C,0.42339
TCGA_K4_A5RI_01A,USH1C_USH2A,0.15222
TCGA_K4_A5RI_01A,USH1C_WHRN,0.31351
TCGA_K4_A5RI_01A,USH1C_USHBP1,0.16331
TCGA_K4_A5RI_01A,USH1C_USH1G,0.16532
TCGA_K4_A5RI_01A,ADI1_MRI1,0.625
TCGA_K4_A5RI_01A,APIP_MRI1,0.51512
TCGA_K4_A5RI_01A,ENOPH1_MRI1,0.8619
TCGA_K4_A5RI_01A,MRI1_MTAP,0.3246
TCGA_K4_A5RI_01A,ADRM1_PSMA4,0.64315
TCGA_K4_A5RI_01A,AKIRIN2_PSMA4,0.85282
TCGA_K4_A5RI_01A,CHRNA3_PSMA4,0.29738
TCGA_K4_A5RI_01A,CHRNA5_PSMA4,0.36996
TCGA_K4_A5RI_01A,CHRNB4_PSMA4,0.3498
TCGA_K4_A5RI_01A,DESI1_PSMA4,0.5756
TCGA_K4_A5RI_01A,POMP_PSMA4,0.89718
TCGA_K4_A5RI_01A,PSMA1_PSMA4,0.5494
TCGA_K4_A5RI_01A,PSMA2_PSMA4,0.7006
TCGA_K4_A5RI_01A,PSMA3_PSMA4,0.66532
TCGA_K4_A5RI_01A,PSMA4_PSME2,0.66431
TCGA_K4_A5RI_01A,PSMA4_UBC,0.87903
TCGA_K4_A5RI_01A,PSMA4_PSMD8,0.66734
TCGA_K4_A5RI_01A,PSMA4_PSMC6,0.59778
TCGA_K4_A5RI_01A,PSMA4_PSMB3,0.91835
TCGA_K4_A5RI_01A,PSMA4_PSMC1,0.51815
TCGA_K4_A5RI_01A,PSMA4_PSMB8,0.63407
TCGA_K4_A5RI_01A,PSMA4_PSMD14,0.875
TCGA_K4_A5RI_01A,PSMA4_PSMB9,0.57258
TCGA_K4_A5RI_01A,PSMA4_PSMD1,0.59173
TCGA_K4_A5RI_01A,PSMA4_PSMB2,0.67036
TCGA_K4_A5RI_01A,PSMA4_PSMA5,0.64516
TCGA_K4_A5RI_01A,PSMA4_PSMD2,0.67944
TCGA_K4_A5RI_01A,PSMA4_PSMA8,0.3004
TCGA_K4_A5RI_01A,PSMA4_PSMD7,0.60484
TCGA_K4_A5RI_01A,PSMA4_PSMB1,0.68952
TCGA_K4_A5RI_01A,PSMA4_PSMD13,0.65121
TCGA_K4_A5RI_01A,PSMA4_PSMA6,0.42238
TCGA_K4_A5RI_01A,PSMA4_RPS27A,0.84879
TCGA_K4_A5RI_01A,PSMA4_PSMD12,0.61996
TCGA_K4_A5RI_01A,PSMA4_UBQLN4,0.6119
TCGA_K4_A5RI_01A,PSMA4_PSMB6,0.69052
TCGA_K4_A5RI_01A,PSMA4_PSME1,0.90323
TCGA_K4_A5RI_01A,PSMA4_PSMB4,0.90625
TCGA_K4_A5RI_01A,PSMA4_PSMB5,0.89919
TCGA_K4_A5RI_01A,PSMA4_PSMD6,0.53226
TCGA_K4_A5RI_01A,PSMA4_PSMB7,0.68548
TCGA_K4_A5RI_01A,PSMA4_UCHL5,0.55242
TCGA_K4_A5RI_01A,PSMA4_PSMF1,0.59274
TCGA_K4_A5RI_01A,PSMA4_PSMB10,0.59476
TCGA_K4_A5RI_01A,PSMA4_UBB,0.86794
TCGA_K4_A5RI_01A,PSMA4_PSMG2,0.60081
TCGA_K4_A5RI_01A,PSMA4_PSMD3,0.6744
TCGA_K4_A5RI_01A,PSMA4_USP14,0.59375
TCGA_K4_A5RI_01A,PSMA4_PSMD4,0.65222
TCGA_K4_A5RI_01A,PSMA4_PSMC2,0.60988
TCGA_K4_A5RI_01A,PSMA4_PSMA7,0.91129
TCGA_K4_A5RI_01A,PSMA4_PSMC3,0.67641
TCGA_K4_A5RI_01A,PSMA4_PSMC4,0.65827
TCGA_K4_A5RI_01A,PSMA4_PSMC5,0.66129
TCGA_K4_A5RI_01A,PSMA4_PSME4,0.85585
TCGA_K4_A5RI_01A,PSMA4_UBA52,0.79133
TCGA_K4_A5RI_01A,PSMA4_PSMD11,0.65726
TCGA_K4_A5RI_01A,AHSA1_FKBP4,0.6502
TCGA_K4_A5RI_01A,AKT1_FKBP4,0.8377
TCGA_K4_A5RI_01A,AR_FKBP4,0.52117
TCGA_K4_A5RI_01A,DNAJB1_FKBP4,0.56855
TCGA_K4_A5RI_01A,FKBP4_STIP1,0.6381
TCGA_K4_A5RI_01A,FKBP4_NR3C2,0.46472
TCGA_K4_A5RI_01A,FKBP4_FKBP5,0.5
TCGA_K4_A5RI_01A,FKBP4_HSPA8,0.83569
TCGA_K4_A5RI_01A,FKBP4_GLMN,0.52722
TCGA_K4_A5RI_01A,FKBP4_MTOR,0.71573
TCGA_K4_A5RI_01A,FKBP4_PTGES3,0.83871
TCGA_K4_A5RI_01A,FKBP4_PPID,0.53427
TCGA_K4_A5RI_01A,FKBP4_HSP90AB1,0.81754
TCGA_K4_A5RI_01A,FKBP4_HSPA4,0.60383
TCGA_K4_A5RI_01A,FKBP4_NR3C1,0.71673
TCGA_K4_A5RI_01A,FKBP4_HSP90AA1,0.80645
TCGA_K4_A5RI_01A,FKBP4_PGR,0.30444
TCGA_K4_A5RI_01A,FKBP4_PHLPP1,0.46976
TCGA_K4_A5RI_01A,AKAP11_PRKACA,0.19859
TCGA_K4_A5RI_01A,AKAP11_PRKACB,0.19355
TCGA_K4_A5RI_01A,CFTR_PRKACA,0.19456
TCGA_K4_A5RI_01A,GABARAPL2_PRKACA,0.37097
TCGA_K4_A5RI_01A,CFTR_PRKACB,0.18548
TCGA_K4_A5RI_01A,GABARAPL2_PRKACB,0.35181
TCGA_K4_A5RI_01A,AKNAD1_CD74,0.51915
TCGA_K4_A5RI_01A,APP_CD74,0.95464
TCGA_K4_A5RI_01A,CD44_CD74,0.91633
TCGA_K4_A5RI_01A,CD74_RPL30,0.80847
TCGA_K4_A5RI_01A,CD74_RPS17,0.66935
TCGA_K4_A5RI_01A,CD74_MRPL36,0.78931
TCGA_K4_A5RI_01A,CD74_HLA-DPB1,0.7873
TCGA_K4_A5RI_01A,CD74_RSAD1,0.73387
TCGA_K4_A5RI_01A,CD74_RPL4,0.92036
TCGA_K4_A5RI_01A,CD74_RPS7,0.9002
TCGA_K4_A5RI_01A,CD74_RPLP1,0.90423
TCGA_K4_A5RI_01A,CD74_HLA-DQB1,0.72177
TCGA_K4_A5RI_01A,CD74_RPS5,0.91331
TCGA_K4_A5RI_01A,CD74_HLA-DOA,0.69355
TCGA_K4_A5RI_01A,CD74_RPL26L1,0.76512
TCGA_K4_A5RI_01A,CD74_MRPL33,0.77016
TCGA_K4_A5RI_01A,CD74_RPS28,0.91028
TCGA_K4_A5RI_01A,CD74_RPS25,0.9123
TCGA_K4_A5RI_01A,CD74_MED1,0.8256
TCGA_K4_A5RI_01A,CD74_CXCR4,0.87601
TCGA_K4_A5RI_01A,CD74_RPL10A,0.94556
TCGA_K4_A5RI_01A,CD74_HLA-DQA2,0.72581
TCGA_K4_A5RI_01A,CD74_MRPL12,0.75403
TCGA_K4_A5RI_01A,CD74_MRPL21,0.75202
TCGA_K4_A5RI_01A,CD74_RPL8,0.99194
TCGA_K4_A5RI_01A,CD74_RPS20,0.96169
TCGA_K4_A5RI_01A,CD74_MRPS9,0.72077
TCGA_K4_A5RI_01A,CD74_CTSS,0.80544
TCGA_K4_A5RI_01A,CD74_RPL23A,0.82056
TCGA_K4_A5RI_01A,CD74_RPL17,0.67339
TCGA_K4_A5RI_01A,CD74_HLA-DQB2,0.73085
TCGA_K4_A5RI_01A,CD74_RPS8,0.92238
TCGA_K4_A5RI_01A,CD74_MRPL17,0.77218
TCGA_K4_A5RI_01A,CD74_RPL22L1,0.75706
TCGA_K4_A5RI_01A,CD74_RPS15,0.90927
TCGA_K4_A5RI_01A,CD74_RPS2,0.92339
TCGA_K4_A5RI_01A,CD74_RPL24,0.91532
TCGA_K4_A5RI_01A,CD74_RPL37A,0.90524
TCGA_K4_A5RI_01A,CD74_MRPS6,0.72782
TCGA_K4_A5RI_01A,CD74_UBA52,0.88911
TCGA_K4_A5RI_01A,CD74_RPS6,0.9244
TCGA_K4_A5RI_01A,CD74_RPL26,0.70968
TCGA_K4_A5RI_01A,CD74_LGMN,0.77823
TCGA_K4_A5RI_01A,CD74_TUFM,0.83367
TCGA_K4_A5RI_01A,CD74_RPS24,0.94859
TCGA_K4_A5RI_01A,CD74_RPL11,0.98185
TCGA_K4_A5RI_01A,CD74_RPS27L,0.69758
TCGA_K4_A5RI_01A,CD74_RPS21,0.98589
TCGA_K4_A5RI_01A,CD74_RPL9,0.83266
TCGA_K4_A5RI_01A,CD74_RPL18,0.97077
TCGA_K4_A5RI_01A,CD74_HLA-DMA,0.78125
TCGA_K4_A5RI_01A,CD74_RPL7,0.94052
TCGA_K4_A5RI_01A,CD74_IMP3,0.71976
TCGA_K4_A5RI_01A,CD74_MRPL32,0.77319
TCGA_K4_A5RI_01A,CD74_RPL13,0.97177
TCGA_K4_A5RI_01A,CD74_MIF,0.80948
TCGA_K4_A5RI_01A,CD74_RPL6,0.9627
TCGA_K4_A5RI_01A,CD74_RPL36,0.9748
TCGA_K4_A5RI_01A,CD74_RPL27A,0.94355
TCGA_K4_A5RI_01A,CD74_HLA-DQA1,0.74899
TCGA_K4_A5RI_01A,CD74_RPS10,0.63004
TCGA_K4_A5RI_01A,CD74_HLA-DRB1,0.85484
TCGA_K4_A5RI_01A,CD74_RPL7A,0.97984
TCGA_K4_A5RI_01A,CD74_RPL23,0.96472
TCGA_K4_A5RI_01A,CD74_RPL7L1,0.75
TCGA_K4_A5RI_01A,CD74_RPS19,0.98387
TCGA_K4_A5RI_01A,CD74_MRPS16,0.80444
TCGA_K4_A5RI_01A,CD74_RACK1,0.95867
TCGA_K4_A5RI_01A,CD74_RPL15,0.83165
TCGA_K4_A5RI_01A,CD74_RPL35,0.98085
TCGA_K4_A5RI_01A,CD74_RPSA,0.95363
TCGA_K4_A5RI_01A,CD74_RPS12,0.99395
TCGA_K4_A5RI_01A,CD74_RPL19,0.98488
TCGA_K4_A5RI_01A,CD74_RPS16,0.97883
TCGA_K4_A5RI_01A,CD74_RPL5,0.91935
TCGA_K4_A5RI_01A,CD74_RPL34,0.84375
TCGA_K4_A5RI_01A,CD74_RPS18,0.98891
TCGA_K4_A5RI_01A,CD74_RPL10,0.93851
TCGA_K4_A5RI_01A,CD74_CXCR2,0.83669
TCGA_K4_A5RI_01A,CD74_RPL12,0.97278
TCGA_K4_A5RI_01A,CD74_CTSB,0.94657
TCGA_K4_A5RI_01A,CD74_RPLP2,0.94758
TCGA_K4_A5RI_01A,CD74_IFI35,0.80141
TCGA_K4_A5RI_01A,CD74_RPS9,0.96573
TCGA_K4_A5RI_01A,CD74_RPL38,0.9496
TCGA_K4_A5RI_01A,CD74_RPL39,0.81855
TCGA_K4_A5RI_01A,CD74_RPL13A,0.95968
TCGA_K4_A5RI_01A,CD74_RPL10L,0.53327
TCGA_K4_A5RI_01A,CD74_RPS23,0.79738
TCGA_K4_A5RI_01A,CD74_RSRC1,0.72278
TCGA_K4_A5RI_01A,CD74_MRPL20,0.80746
TCGA_K4_A5RI_01A,CD74_HLA-DMB,0.70665
TCGA_K4_A5RI_01A,CD74_FAU,0.96976
TCGA_K4_A5RI_01A,CD74_PDCD11,0.75302
TCGA_K4_A5RI_01A,CD74_RPL22,0.76915
TCGA_K4_A5RI_01A,CD74_RPL29,0.96673
TCGA_K4_A5RI_01A,CD74_RPL27,0.98286
TCGA_K4_A5RI_01A,CD74_RPLP0,0.9879
TCGA_K4_A5RI_01A,CD74_RPL32,0.95565
TCGA_K4_A5RI_01A,CD74_EIF1AY,0.53931
TCGA_K4_A5RI_01A,CD74_RPS27A,0.90222
TCGA_K4_A5RI_01A,CD74_HLA-DOB,0.59879
TCGA_K4_A5RI_01A,CD74_RPS3A,0.82762
TCGA_K4_A5RI_01A,CD74_HLA-DRB5,0.79234
TCGA_K4_A5RI_01A,CD74_CTSL,0.93347
TCGA_K4_A5RI_01A,CD74_RPS13,0.84073
TCGA_K4_A5RI_01A,CD74_RPS3,0.97581
TCGA_K4_A5RI_01A,CD74_RPL3L,0.5746
TCGA_K4_A5RI_01A,CD74_HLA-DPA1,0.79839
TCGA_K4_A5RI_01A,CD74_MRNIP,0.63609
TCGA_K4_A5RI_01A,CD74_RPS11,0.99093
TCGA_K4_A5RI_01A,CD74_RPL28,0.95665
TCGA_K4_A5RI_01A,CD74_RPS27,0.95766
TCGA_K4_A5RI_01A,CD74_DOCK4,0.58266
TCGA_K4_A5RI_01A,CD74_EIF5B,0.7631
TCGA_K4_A5RI_01A,CD74_MRPL9,0.77621
TCGA_K4_A5RI_01A,CD74_RPL3,0.94254
TCGA_K4_A5RI_01A,CD74_RPL31,0.95161
TCGA_K4_A5RI_01A,CD74_FLT3LG,0.79637
TCGA_K4_A5RI_01A,CD74_RPL37,0.96069
TCGA_K4_A5RI_01A,CD74_MRPL27,0.78831
TCGA_K4_A5RI_01A,CD74_RPL35A,0.96875
TCGA_K4_A5RI_01A,CD74_MRPL19,0.7379
TCGA_K4_A5RI_01A,CD74_RPS26,0.83972
TCGA_K4_A5RI_01A,CD74_RPL18A,0.94456
TCGA_K4_A5RI_01A,CD74_EIF1AX,0.77117
TCGA_K4_A5RI_01A,CD74_EEF2,0.96371
TCGA_K4_A5RI_01A,CD74_HLA-DRA,0.93044
TCGA_K4_A5RI_01A,CD74_RPL21,0.84173
TCGA_K4_A5RI_01A,CD74_RPL39L,0.75806
TCGA_K4_A5RI_01A,CD74_RPL14,0.82157
TCGA_K4_A5RI_01A,CD74_DDT,0.55141
TCGA_K4_A5RI_01A,CD74_FANCE,0.89012
TCGA_K4_A5RI_01A,CD74_RPS29,0.82258
TCGA_K4_A5RI_01A,AKT1S1_RB1CC1,0.42843
TCGA_K4_A5RI_01A,ATG10_RB1CC1,0.2621
TCGA_K4_A5RI_01A,ATG101_RB1CC1,0.39012
TCGA_K4_A5RI_01A,ATG12_RB1CC1,0.30544
TCGA_K4_A5RI_01A,ATG13_RB1CC1,0.3871
TCGA_K4_A5RI_01A,ATG14_RB1CC1,0.35282
TCGA_K4_A5RI_01A,ATG16L1_RB1CC1,0.34173
TCGA_K4_A5RI_01A,ATG16L2_RB1CC1,0.25504
TCGA_K4_A5RI_01A,ATG3_RB1CC1,0.34274
TCGA_K4_A5RI_01A,ATG5_RB1CC1,0.62198
TCGA_K4_A5RI_01A,ATG7_RB1CC1,0.22177
TCGA_K4_A5RI_01A,BECN1_RB1CC1,0.43145
TCGA_K4_A5RI_01A,BECN2_RB1CC1,0.14315
TCGA_K4_A5RI_01A,C9orf72_RB1CC1,0.25605
TCGA_K4_A5RI_01A,CALCOCO2_RB1CC1,0.4375
TCGA_K4_A5RI_01A,CCPG1_RB1CC1,0.2752
TCGA_K4_A5RI_01A,GABARAP_RB1CC1,0.15323
TCGA_K4_A5RI_01A,GABARAPL1_RB1CC1,0.43649
TCGA_K4_A5RI_01A,GABARAPL2_RB1CC1,0.44758
TCGA_K4_A5RI_01A,MAP3K5_RB1CC1,0.38508
TCGA_K4_A5RI_01A,MTOR_RB1CC1,0.62802
TCGA_K4_A5RI_01A,NBR1_RB1CC1,0.4123
TCGA_K4_A5RI_01A,NRBF2_RB1CC1,0.40625
TCGA_K4_A5RI_01A,OPTN_RB1CC1,0.61694
TCGA_K4_A5RI_01A,PIK3C3_RB1CC1,0.25706
TCGA_K4_A5RI_01A,PIK3R4_RB1CC1,0.37198
TCGA_K4_A5RI_01A,PTK2_RB1CC1,0.77923
TCGA_K4_A5RI_01A,PTK2B_RB1CC1,0.72379
TCGA_K4_A5RI_01A,RB1CC1_ULK2,0.29133
TCGA_K4_A5RI_01A,RB1CC1_ULK1,0.41129
TCGA_K4_A5RI_01A,RB1CC1_SQSTM1,0.45464
TCGA_K4_A5RI_01A,RB1CC1_TP53,0.73286
TCGA_K4_A5RI_01A,RB1CC1_WIPI2,0.36794
TCGA_K4_A5RI_01A,RB1CC1_RPTOR,0.33367
TCGA_K4_A5RI_01A,ALDH1A1_CYP26B1,0.89214
TCGA_K4_A5RI_01A,ALDH1A2_CYP26B1,0.4002
TCGA_K4_A5RI_01A,ALDH1A3_CYP26B1,0.71875
TCGA_K4_A5RI_01A,AOX1_CYP26B1,0.28427
TCGA_K4_A5RI_01A,CYP1A1_CYP26B1,0.23488
TCGA_K4_A5RI_01A,CYP1A2_CYP26B1,0.23589
TCGA_K4_A5RI_01A,CYP26A1_CYP26B1,0.23185
TCGA_K4_A5RI_01A,CYP26B1_CYP2C9,0.24395
TCGA_K4_A5RI_01A,CYP26B1_CYP4A22,0.26109
TCGA_K4_A5RI_01A,CYP26B1_CYP3A7,0.23387
TCGA_K4_A5RI_01A,CYP26B1_CYP3A5,0.32661
TCGA_K4_A5RI_01A,CYP26B1_CYP2C8,0.2369
TCGA_K4_A5RI_01A,CYP26B1_CYP2S1,0.5998
TCGA_K4_A5RI_01A,CYP26B1_CYP26C1,0.22782
TCGA_K4_A5RI_01A,CYP26B1_CYP3A7-CYP3A51P,0.22984
TCGA_K4_A5RI_01A,CYP26B1_CYP3A4,0.23286
TCGA_K4_A5RI_01A,CYP26B1_CYP2C18,0.29637
TCGA_K4_A5RI_01A,CYP26B1_CYP2A6,0.52016
TCGA_K4_A5RI_01A,CYP26B1_CYP2B6,0.24194
TCGA_K4_A5RI_01A,CYP26B1_CYP4A11,0.22883
TCGA_K4_A5RI_01A,CYP26B1_STRA8,0.24496
TCGA_K4_A5RI_01A,ANPEP_RTN4R,0.58569
TCGA_K4_A5RI_01A,LINGO1_RTN4R,0.17339
TCGA_K4_A5RI_01A,MAG_RTN4R,0.1502
TCGA_K4_A5RI_01A,NGFR_RTN4R,0.1754
TCGA_K4_A5RI_01A,OMG_RTN4R,0.15827
TCGA_K4_A5RI_01A,RTN4_RTN4R,0.61089
TCGA_K4_A5RI_01A,RTN4R_TNFRSF19,0.21976
TCGA_K4_A5RI_01A,APC_DVL2,0.69859
TCGA_K4_A5RI_01A,APC2_DVL2,0.16935
TCGA_K4_A5RI_01A,ARRB1_DVL2,0.21573
TCGA_K4_A5RI_01A,ARRB2_DVL2,0.44556
TCGA_K4_A5RI_01A,AXIN1_DVL2,0.43044
TCGA_K4_A5RI_01A,AXIN2_DVL2,0.7621
TCGA_K4_A5RI_01A,BAMBI_DVL2,0.3619
TCGA_K4_A5RI_01A,CSNK1E_DVL2,0.42641
TCGA_K4_A5RI_01A,CSNK2A1_DVL2,0.35685
TCGA_K4_A5RI_01A,CSNK2A2_DVL2,0.30645
TCGA_K4_A5RI_01A,CSNK2A3_DVL2,0.16633
TCGA_K4_A5RI_01A,CSNK2B_DVL2,0.30948
TCGA_K4_A5RI_01A,CTNNB1_DVL2,0.54234
TCGA_K4_A5RI_01A,CXXC4_DVL2,0.25101
TCGA_K4_A5RI_01A,DAAM1_DVL2,0.34879
TCGA_K4_A5RI_01A,DAAM2_DVL2,0.19052
TCGA_K4_A5RI_01A,DACT1_DVL2,0.29335
TCGA_K4_A5RI_01A,DVL1_DVL2,0.49798
TCGA_K4_A5RI_01A,DVL2_GNAQ,0.40524
TCGA_K4_A5RI_01A,DVL2_FRAT1,0.29536
TCGA_K4_A5RI_01A,DVL2_NOTCH3,0.49395
TCGA_K4_A5RI_01A,DVL2_WNT3A,0.68145
TCGA_K4_A5RI_01A,DVL2_VANGL1,0.45161
TCGA_K4_A5RI_01A,DVL2_DVL3,0.4879
TCGA_K4_A5RI_01A,DVL2_FZD5,0.30746
TCGA_K4_A5RI_01A,DVL2_FRAT2,0.42137
TCGA_K4_A5RI_01A,DVL2_NOTCH1,0.74194
TCGA_K4_A5RI_01A,DVL2_NKD2,0.28528
TCGA_K4_A5RI_01A,DVL2_PRICKLE1,0.20262
TCGA_K4_A5RI_01A,DVL2_WWTR1,0.76008
TCGA_K4_A5RI_01A,DVL2_FZD4,0.25907
TCGA_K4_A5RI_01A,DVL2_PRICKLE3,0.4244
TCGA_K4_A5RI_01A,DVL2_FZD7,0.44153
TCGA_K4_A5RI_01A,DVL2_FZD2,0.37399
TCGA_K4_A5RI_01A,DVL2_NOTCH2,0.39819
TCGA_K4_A5RI_01A,DVL2_NKD1,0.18649
TCGA_K4_A5RI_01A,DVL2_LRP6,0.34778
TCGA_K4_A5RI_01A,DVL2_FZD8,0.21472
TCGA_K4_A5RI_01A,DVL2_FZD1,0.3377
TCGA_K4_A5RI_01A,DVL2_GSK3B,0.38004
TCGA_K4_A5RI_01A,DVL2_WNT5A,0.84274
TCGA_K4_A5RI_01A,DVL2_PARD6A,0.27621
TCGA_K4_A5RI_01A,DVL2_SENP2,0.38407
TCGA_K4_A5RI_01A,DVL2_PLK1,0.42036
TCGA_K4_A5RI_01A,DVL2_PRICKLE2,0.19556
TCGA_K4_A5RI_01A,DVL2_NOTCH4,0.20464
TCGA_K4_A5RI_01A,DVL2_FZD6,0.50605
TCGA_K4_A5RI_01A,DVL2_PRICKLE4,0.17137
TCGA_K4_A5RI_01A,DVL2_VANGL2,0.45867
TCGA_K4_A5RI_01A,DVL2_INVS,0.28226
TCGA_K4_A5RI_01A,DVL2_FZD9,0.17238
TCGA_K4_A5RI_01A,ARF5_RAB11FIP3,0.04435
TCGA_K4_A5RI_01A,ARMC8_RANBP9,0.26815
TCGA_K4_A5RI_01A,DDX4_RANBP9,0.12702
TCGA_K4_A5RI_01A,GID4_RANBP9,0.20968
TCGA_K4_A5RI_01A,GID8_RANBP9,0.40222
TCGA_K4_A5RI_01A,L1CAM_RANBP9,0.57157
TCGA_K4_A5RI_01A,MAEA_RANBP9,0.2631
TCGA_K4_A5RI_01A,MKLN1_RANBP9,0.19758
TCGA_K4_A5RI_01A,MPHOSPH8_RANBP9,0.30242
TCGA_K4_A5RI_01A,RANBP10_RANBP9,0.25202
TCGA_K4_A5RI_01A,RANBP9_WDR26,0.34375
TCGA_K4_A5RI_01A,RANBP9_YPEL5,0.39516
TCGA_K4_A5RI_01A,RANBP9_RMND5A,0.34073
TCGA_K4_A5RI_01A,ARNTL_CRY1,0.19657
TCGA_K4_A5RI_01A,BHLHE40_CRY1,0.81653
TCGA_K4_A5RI_01A,BHLHE41_CRY1,0.43548
TCGA_K4_A5RI_01A,CLOCK_CRY1,0.22581
TCGA_K4_A5RI_01A,CRY1_PRKAG3,0.13105
TCGA_K4_A5RI_01A,CRY1_PRH2,0.13306
TCGA_K4_A5RI_01A,CRY1_PRH1,0.13407
TCGA_K4_A5RI_01A,CRY1_NPAS2,0.1996
TCGA_K4_A5RI_01A,CRY1_NFIL3,0.73488
TCGA_K4_A5RI_01A,CRY1_CRY2,0.26008
TCGA_K4_A5RI_01A,CRY1_NR1D1,0.31452
